,species,spp_code,sex,sex_code,ward,county,OD1,OD2,finalod,positivity,result,cchf,age,age_code,id3,id4,herd,ele,slop,mrain,ndvi,lulc,arid,dem,lc,bio1,bio3,bio12,tempmin,tempmax,tempav,hummin,hummax,humav,vphmin,vphmax,vphav
87,sheep,1,female,1,Kinna,Isiolo,0.064,0.065,0.0645,6.253029569,Negative,0,adults,1,13,13,13,698,0.35867399,107.1610031,0.824524879,tree cover,2879,698,100,1.140948601,2.388939277,0.039239344,22.30531196,27.11517708,24.82332066,40.42372785,76.09367988,57.0388258,6.748693668,20.98435232,13.74740009
88,sheep,1,female,1,Kinna,Isiolo,0.044,0.043,0.0435,4.217159476,Negative,0,adults,1,13,13,13,698,0.35867399,107.1610031,0.824524879,tree cover,2879,698,100,1.140948601,2.388939277,0.039239344,22.30531196,27.11517708,24.82332066,40.42372785,76.09367988,57.0388258,6.748693668,20.98435232,13.74740009
89,sheep,1,female,1,Kinna,Isiolo,0.052,0.05,0.051,4.944255938,Negative,0,adults,1,13,13,13,698,0.35867399,107.1610031,0.824524879,tree cover,2879,698,100,1.140948601,2.388939277,0.039239344,22.30531196,27.11517708,24.82332066,40.42372785,76.09367988,57.0388258,6.748693668,20.98435232,13.74740009
90,goats,3,female,1,Kinna,Isiolo,0.053,0.043,0.048,4.771371769,Negative,0,young_adults,2,34,34,34,739,0.648232996,62.62639999,0.392632097,grassland,2415,739,130,1.149960162,2.442373208,-0.038618523,22.64056012,27.44798172,25.26375953,38.67984879,75.58023237,54.96980294,6.975014828,21.97955466,14.86220972
91,goats,3,female,1,Kinna,Isiolo,0.038,0.046,0.042,4.174950298,Negative,0,adults,1,34,34,34,739,0.648232996,62.62639999,0.392632097,grassland,2415,739,130,1.149960162,2.442373208,-0.038618523,22.64056012,27.44798172,25.26375953,38.67984879,75.58023237,54.96980294,6.975014828,21.97955466,14.86220972
92,goats,3,female,1,Kinna,Isiolo,0.043,0.041,0.042,4.174950298,Negative,0,young_adults,2,34,34,34,739,0.648232996,62.62639999,0.392632097,grassland,2415,739,130,1.149960162,2.442373208,-0.038618523,22.64056012,27.44798172,25.26375953,38.67984879,75.58023237,54.96980294,6.975014828,21.97955466,14.86220972
93,goats,3,male,0,Kinna,Isiolo,0.039,0.037,0.038,3.777335984,Negative,0,calves,0,34,34,34,739,0.648232996,62.62639999,0.392632097,grassland,2415,739,130,1.149960162,2.442373208,-0.038618523,22.64056012,27.44798172,25.26375953,38.67984879,75.58023237,54.96980294,6.975014828,21.97955466,14.86220972
94,goats,3,female,1,Kinna,Isiolo,0.066,0.074,0.07,6.958250497,Negative,0,young_adults,2,34,34,34,739,0.648232996,62.62639999,0.392632097,grassland,2415,739,130,1.149960162,2.442373208,-0.038618523,22.64056012,27.44798172,25.26375953,38.67984879,75.58023237,54.96980294,6.975014828,21.97955466,14.86220972
95,sheep,1,female,1,Kinna,Isiolo,0.041,0.04,0.0405,4.02584493,Negative,0,calves,0,34,34,34,739,0.648232996,62.62639999,0.392632097,grassland,2415,739,130,1.149960162,2.442373208,-0.038618523,22.64056012,27.44798172,25.26375953,38.67984879,75.58023237,54.96980294,6.975014828,21.97955466,14.86220972
96,sheep,1,female,1,Kinna,Isiolo,0.058,0.063,0.0605,6.013916501,Negative,0,adults,1,34,34,34,739,0.648232996,62.62639999,0.392632097,grassland,2415,739,130,1.149960162,2.442373208,-0.038618523,22.64056012,27.44798172,25.26375953,38.67984879,75.58023237,54.96980294,6.975014828,21.97955466,14.86220972
97,sheep,1,female,1,Kinna,Isiolo,0.051,0.039,0.045,4.473161034,Negative,0,adults,1,34,34,34,739,0.648232996,62.62639999,0.392632097,grassland,2415,739,130,1.149960162,2.442373208,-0.038618523,22.64056012,27.44798172,25.26375953,38.67984879,75.58023237,54.96980294,6.975014828,21.97955466,14.86220972
98,sheep,1,male,0,Kinna,Isiolo,0.045,0.05,0.0475,4.72166998,Negative,0,young_adults,2,34,34,34,739,0.648232996,62.62639999,0.392632097,grassland,2415,739,130,1.149960162,2.442373208,-0.038618523,22.64056012,27.44798172,25.26375953,38.67984879,75.58023237,54.96980294,6.975014828,21.97955466,14.86220972
99,sheep,1,female,1,Kinna,Isiolo,0.084,0.072,0.078,7.753479125,Negative,0,young_adults,2,34,34,34,739,0.648232996,62.62639999,0.392632097,grassland,2415,739,130,1.149960162,2.442373208,-0.038618523,22.64056012,27.44798172,25.26375953,38.67984879,75.58023237,54.96980294,6.975014828,21.97955466,14.86220972
100,goats,3,female,1,Kinna,Isiolo,0.114,0.115,0.1145,11.38170974,Negative,0,adults,1,33,33,33,721,0.832413971,54.53010178,0.822935998,grassland,2351,721,130,1.149960162,2.442373208,-0.038618523,22.70834686,27.52469716,25.33671123,38.60382689,75.48971465,54.83372268,7.029433474,22.10550002,14.976022
101,goats,3,female,1,Kinna,Isiolo,0.126,0.13,0.128,12.72365805,Negative,0,adults,1,33,33,33,721,0.832413971,54.53010178,0.822935998,grassland,2351,721,130,1.149960162,2.442373208,-0.038618523,22.70834686,27.52469716,25.33671123,38.60382689,75.48971465,54.83372268,7.029433474,22.10550002,14.976022
102,goats,3,male,0,Kinna,Isiolo,0.049,0.05,0.0495,4.920477137,Negative,0,adults,1,33,33,33,721,0.832413971,54.53010178,0.822935998,grassland,2351,721,130,1.149960162,2.442373208,-0.038618523,22.70834686,27.52469716,25.33671123,38.60382689,75.48971465,54.83372268,7.029433474,22.10550002,14.976022
103,goats,3,male,0,Kinna,Isiolo,0.048,0.045,0.0465,4.622266402,Negative,0,young_adults,2,33,33,33,721,0.832413971,54.53010178,0.822935998,grassland,2351,721,130,1.149960162,2.442373208,-0.038618523,22.70834686,27.52469716,25.33671123,38.60382689,75.48971465,54.83372268,7.029433474,22.10550002,14.976022
104,sheep,1,female,1,Kinna,Isiolo,0.17,0.13,0.15,14.91053678,Negative,0,adults,1,33,33,33,721,0.832413971,54.53010178,0.822935998,grassland,2351,721,130,1.149960162,2.442373208,-0.038618523,22.70834686,27.52469716,25.33671123,38.60382689,75.48971465,54.83372268,7.029433474,22.10550002,14.976022
105,sheep,1,female,1,Kinna,Isiolo,0.064,0.07,0.067,6.660039761,Negative,0,adults,1,33,33,33,721,0.832413971,54.53010178,0.822935998,grassland,2351,721,130,1.149960162,2.442373208,-0.038618523,22.70834686,27.52469716,25.33671123,38.60382689,75.48971465,54.83372268,7.029433474,22.10550002,14.976022
106,sheep,1,female,1,Kinna,Isiolo,0.135,0.141,0.138,13.71769384,Negative,0,adults,1,33,33,33,721,0.832413971,54.53010178,0.822935998,grassland,2351,721,130,1.149960162,2.442373208,-0.038618523,22.70834686,27.52469716,25.33671123,38.60382689,75.48971465,54.83372268,7.029433474,22.10550002,14.976022
107,sheep,1,male,0,Kinna,Isiolo,0.05,0.045,0.0475,4.72166998,Negative,0,adults,1,33,33,33,721,0.832413971,54.53010178,0.822935998,grassland,2351,721,130,1.149960162,2.442373208,-0.038618523,22.70834686,27.52469716,25.33671123,38.60382689,75.48971465,54.83372268,7.029433474,22.10550002,14.976022
108,sheep,1,male,0,Kinna,Isiolo,0.044,0.046,0.045,4.473161034,Negative,0,adults,1,33,33,33,721,0.832413971,54.53010178,0.822935998,grassland,2351,721,130,1.149960162,2.442373208,-0.038618523,22.70834686,27.52469716,25.33671123,38.60382689,75.48971465,54.83372268,7.029433474,22.10550002,14.976022
109,camels,0,female,1,Kinna,Isiolo,1.683,1.599,1.641,163.1212724,Positive,1,adults,1,32,32,32,721,0.832413971,54.53010178,0.71294719,grassland,2351,721,130,1.149960162,2.442373208,-0.038618523,22.70834686,27.52469716,25.33671123,38.60382689,75.48971465,54.83372268,7.029433474,22.10550002,14.976022
110,camels,0,female,1,Kinna,Isiolo,1.611,1.706,1.6585,164.860835,Positive,1,adults,1,32,32,32,721,0.832413971,54.53010178,0.71294719,grassland,2351,721,130,1.149960162,2.442373208,-0.038618523,22.70834686,27.52469716,25.33671123,38.60382689,75.48971465,54.83372268,7.029433474,22.10550002,14.976022
111,camels,0,female,1,Kinna,Isiolo,1.873,1.906,1.8895,187.8230616,Positive,1,adults,1,32,32,32,721,0.832413971,54.53010178,0.71294719,grassland,2351,721,130,1.149960162,2.442373208,-0.038618523,22.70834686,27.52469716,25.33671123,38.60382689,75.48971465,54.83372268,7.029433474,22.10550002,14.976022
112,camels,0,female,1,Kinna,Isiolo,1.483,1.561,1.522,151.2922465,Positive,1,adults,1,32,32,32,721,0.832413971,54.53010178,0.71294719,grassland,2351,721,130,1.149960162,2.442373208,-0.038618523,22.70834686,27.52469716,25.33671123,38.60382689,75.48971465,54.83372268,7.029433474,22.10550002,14.976022
113,camels,0,female,1,Kinna,Isiolo,1.702,1.668,1.685,167.4950298,Positive,1,adults,1,32,32,32,721,0.832413971,54.53010178,0.71294719,grassland,2351,721,130,1.149960162,2.442373208,-0.038618523,22.70834686,27.52469716,25.33671123,38.60382689,75.48971465,54.83372268,7.029433474,22.10550002,14.976022
114,sheep,1,female,1,Kinna,Isiolo,0.105,0.096,0.1005,10.21341463,Negative,0,adults,1,24,24,24,664,0.323525012,93.83480072,0.738087535,shrub,2474,664,120,1.159746911,2.401652077,-0.071318827,22.48640881,27.32607093,25.05251576,39.7295285,75.7653738,56.05648083,6.897870038,21.54835571,14.30411249
115,sheep,1,female,1,Kinna,Isiolo,0.062,0.062,0.062,6.391752577,Negative,0,adults,1,24,24,24,664,0.323525012,93.83480072,0.738087535,shrub,2474,664,120,1.159746911,2.401652077,-0.071318827,22.48640881,27.32607093,25.05251576,39.7295285,75.7653738,56.05648083,6.897870038,21.54835571,14.30411249
116,goats,3,female,1,Kinna,Isiolo,0.04,0.041,0.0405,3.886756238,Negative,0,adults,1,25,25,25,654,0.499495,93.83480072,0.565702319,shrub,2488,654,100,1.159746911,2.401652077,-0.071318827,22.45030539,27.29264514,25.00644139,39.89464135,75.82017784,56.24221184,6.870252755,21.4579253,14.19372212
117,goats,3,female,1,Kinna,Isiolo,0.069,0.062,0.0655,6.285988484,Negative,0,young_adults,2,24,24,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,goats,3,male,0,Kinna,Isiolo,0.869,0.853,0.861,82.62955854,Positive,1,adults,1,24,24,24,664,0.323525012,93.83480072,0.738087535,shrub,2474,664,120,1.159746911,2.401652077,-0.071318827,22.48640881,27.32607093,25.05251576,39.7295285,75.7653738,56.05648083,6.897870038,21.54835571,14.30411249
119,sheep,1,male,0,Kinna,Isiolo,0.141,0.137,0.139,14.12601626,Negative,0,young_adults,2,24,24,24,664,0.323525012,93.83480072,0.738087535,shrub,2474,664,120,1.159746911,2.401652077,-0.071318827,22.48640881,27.32607093,25.05251576,39.7295285,75.7653738,56.05648083,6.897870038,21.54835571,14.30411249
120,sheep,1,female,1,Kinna,Isiolo,0.112,0.109,0.1105,11.39175258,Negative,0,adults,1,24,24,24,664,0.323525012,93.83480072,0.738087535,shrub,2474,664,120,1.159746911,2.401652077,-0.071318827,22.48640881,27.32607093,25.05251576,39.7295285,75.7653738,56.05648083,6.897870038,21.54835571,14.30411249
121,sheep,1,male,0,Kinna,Isiolo,0.058,0.065,0.0615,6.340206186,Negative,0,adults,1,25,25,25,654,0.499495,93.83480072,0.565702319,shrub,2488,654,100,1.159746911,2.401652077,-0.071318827,22.45030539,27.29264514,25.00644139,39.89464135,75.82017784,56.24221184,6.870252755,21.4579253,14.19372212
122,sheep,1,female,1,Kinna,Isiolo,0.058,0.058,0.058,5.979381443,Negative,0,adults,1,25,25,25,654,0.499495,93.83480072,0.565702319,shrub,2488,654,100,1.159746911,2.401652077,-0.071318827,22.45030539,27.29264514,25.00644139,39.89464135,75.82017784,56.24221184,6.870252755,21.4579253,14.19372212
123,sheep,1,female,1,Kinna,Isiolo,0.05,0.046,0.048,4.87804878,Negative,0,young_adults,2,24,24,24,664,0.323525012,93.83480072,0.738087535,shrub,2474,664,120,1.159746911,2.401652077,-0.071318827,22.48640881,27.32607093,25.05251576,39.7295285,75.7653738,56.05648083,6.897870038,21.54835571,14.30411249
124,sheep,1,female,1,Garbatulla,Isiolo,0.044,0.043,0.0435,6.382978723,Negative,0,adults,1,80,80,80,583,0.592584014,46.14419937,0.468342632,grassland,2090,583,100,1.188267449,2.336644857,-0.172534053,24.24463784,29.26038486,26.99347587,36.83087727,73.42922136,51.70233256,8.265730387,24.97110407,17.58024305
125,goats,3,female,1,Kinna,Isiolo,0.082,0.082,0.082,7.59610931,Negative,0,adults,1,43,43,43,729,0.730648994,86.23699951,0.744430721,tree cover,2791,729,120,1.143428364,2.425806559,0.00653904,21.87466825,26.64674079,24.3881897,40.62847002,76.51523673,57.45514263,6.452263429,20.39462527,13.25138235
126,goats,3,female,1,Kinna,Isiolo,0.337,0.306,0.3215,31.16820165,Positive,1,adults,1,43,43,43,729,0.730648994,86.23699951,0.744430721,tree cover,2791,729,120,1.143428364,2.425806559,0.00653904,21.87466825,26.64674079,24.3881897,40.62847002,76.51523673,57.45514263,6.452263429,20.39462527,13.25138235
127,goats,3,female,1,Kinna,Isiolo,0.062,0.052,0.057,5.525933107,Negative,0,adults,1,43,43,43,729,0.730648994,86.23699951,0.744430721,tree cover,2791,729,120,1.143428364,2.425806559,0.00653904,21.87466825,26.64674079,24.3881897,40.62847002,76.51523673,57.45514263,6.452263429,20.39462527,13.25138235
128,goats,3,male,0,Kinna,Isiolo,0.189,0.179,0.184,17.83809985,Negative,0,adults,1,43,43,43,729,0.730648994,86.23699951,0.744430721,tree cover,2791,729,120,1.143428364,2.425806559,0.00653904,21.87466825,26.64674079,24.3881897,40.62847002,76.51523673,57.45514263,6.452263429,20.39462527,13.25138235
129,sheep,1,female,1,Garbatulla,Isiolo,0.054,0.052,0.053,7.776962583,Negative,0,adults,1,80,80,80,583,0.592584014,46.14419937,0.468342632,grassland,2090,583,100,1.188267449,2.336644857,-0.172534053,24.24463784,29.26038486,26.99347587,36.83087727,73.42922136,51.70233256,8.265730387,24.97110407,17.58024305
130,sheep,1,female,1,Kinna,Isiolo,0.072,0.067,0.0695,6.669865643,Negative,0,adults,1,31,31,31,732,0.551074028,62.62639999,0.386202842,grassland,2354,732,130,1.149960162,2.442373208,-0.038618523,22.64056012,27.44798172,25.26375953,38.67984879,75.58023237,54.96980294,6.975014828,21.97955466,14.86220972
131,cattle,2,female,1,Kinna,Isiolo,0.06,0.053,0.0565,5.47746001,Negative,0,young_adults,2,42,42,42,741,0.682816982,79.20449829,0.687333107,tree cover,2725,741,120,1.143428364,2.425806559,0.00653904,21.92556658,26.69530203,24.45059641,40.4206454,76.45287323,57.21993913,6.483984671,20.51349166,13.38674239
132,sheep,1,male,0,Garbatulla,Isiolo,0.047,0.065,0.056,8.217168012,Negative,0,adults,1,80,80,80,583,0.592584014,46.14419937,0.468342632,grassland,2090,583,100,1.188267449,2.336644857,-0.172534053,24.24463784,29.26038486,26.99347587,36.83087727,73.42922136,51.70233256,8.265730387,24.97110407,17.58024305
133,camels,0,female,1,Kinna,Isiolo,2.071,2.14,2.1055,204.1202133,Positive,1,adults,1,43,43,43,729,0.730648994,86.23699951,0.744430721,tree cover,2791,729,120,1.143428364,2.425806559,0.00653904,21.87466825,26.64674079,24.3881897,40.62847002,76.51523673,57.45514263,6.452263429,20.39462527,13.25138235
134,camels,0,female,1,Kinna,Isiolo,2.049,2.032,2.0405,197.8187106,Positive,1,adults,1,43,43,43,729,0.730648994,86.23699951,0.744430721,tree cover,2791,729,120,1.143428364,2.425806559,0.00653904,21.87466825,26.64674079,24.3881897,40.62847002,76.51523673,57.45514263,6.452263429,20.39462527,13.25138235
135,camels,0,female,1,Kinna,Isiolo,1.794,1.77,1.782,172.7581192,Positive,1,adults,1,43,43,43,729,0.730648994,86.23699951,0.744430721,tree cover,2791,729,120,1.143428364,2.425806559,0.00653904,21.87466825,26.64674079,24.3881897,40.62847002,76.51523673,57.45514263,6.452263429,20.39462527,13.25138235
136,camels,0,female,1,Kinna,Isiolo,1.973,1.926,1.9495,188.9966069,Positive,1,adults,1,43,43,43,729,0.730648994,86.23699951,0.744430721,tree cover,2791,729,120,1.143428364,2.425806559,0.00653904,21.87466825,26.64674079,24.3881897,40.62847002,76.51523673,57.45514263,6.452263429,20.39462527,13.25138235
137,sheep,1,female,1,Kinna,Isiolo,0.093,0.094,0.0935,8.661417323,Negative,0,adults,1,15,15,15,611,0.532149017,83.97399902,0.784950912,cropland,2463,611,110,1.159192229,2.3534322,-0.055747253,22.66822689,27.53014859,25.22525635,39.82036609,75.63549811,56.06161778,7.011516042,21.74001978,14.43119932
138,sheep,1,female,1,Kinna,Isiolo,0.07,0.076,0.073,7.077072225,Negative,0,adults,1,37,37,37,755,0.641635001,79.20449829,0.805335283,grassland,2656,755,120,1.143428364,2.425806559,0.00653904,22.04581577,26.8167403,24.59173066,40.04200425,76.30895538,56.76562705,6.561552065,20.77400003,13.66357986
139,sheep,1,female,1,Kinna,Isiolo,0.14,0.141,0.1405,13.62094038,Negative,0,adults,1,37,37,37,755,0.641635001,79.20449829,0.805335283,grassland,2656,755,120,1.143428364,2.425806559,0.00653904,22.04581577,26.8167403,24.59173066,40.04200425,76.30895538,56.76562705,6.561552065,20.77400003,13.66357986
140,sheep,1,male,0,Kinna,Isiolo,0.063,0.062,0.0625,6.059137179,Negative,0,adults,1,37,37,37,755,0.641635001,79.20449829,0.805335283,grassland,2656,755,120,1.143428364,2.425806559,0.00653904,22.04581577,26.8167403,24.59173066,40.04200425,76.30895538,56.76562705,6.561552065,20.77400003,13.66357986
141,sheep,1,female,1,Kinna,Isiolo,2.353,2.344,2.3485,227.6781386,Positive,1,adults,1,37,37,37,755,0.641635001,79.20449829,0.805335283,grassland,2656,755,120,1.143428364,2.425806559,0.00653904,22.04581577,26.8167403,24.59173066,40.04200425,76.30895538,56.76562705,6.561552065,20.77400003,13.66357986
142,sheep,1,female,1,Kinna,Isiolo,0.059,0.067,0.063,6.107610276,Negative,0,young_adults,2,37,37,37,755,0.641635001,79.20449829,0.805335283,grassland,2656,755,120,1.143428364,2.425806559,0.00653904,22.04581577,26.8167403,24.59173066,40.04200425,76.30895538,56.76562705,6.561552065,20.77400003,13.66357986
143,goats,3,female,1,Kinna,Isiolo,0.068,0.064,0.066,6.398448861,Negative,0,adults,1,37,37,37,755,0.641635001,79.20449829,0.805335283,grassland,2656,755,120,1.143428364,2.425806559,0.00653904,22.04581577,26.8167403,24.59173066,40.04200425,76.30895538,56.76562705,6.561552065,20.77400003,13.66357986
144,goats,3,male,0,Kinna,Isiolo,0.16,0.154,0.157,15.22055259,Negative,0,young_adults,2,37,37,37,755,0.641635001,79.20449829,0.805335283,grassland,2656,755,120,1.143428364,2.425806559,0.00653904,22.04581577,26.8167403,24.59173066,40.04200425,76.30895538,56.76562705,6.561552065,20.77400003,13.66357986
145,goats,3,male,0,Kinna,Isiolo,0.117,0.119,0.118,11.43965099,Negative,0,adults,1,37,37,37,755,0.641635001,79.20449829,0.805335283,grassland,2656,755,120,1.143428364,2.425806559,0.00653904,22.04581577,26.8167403,24.59173066,40.04200425,76.30895538,56.76562705,6.561552065,20.77400003,13.66357986
146,goats,3,female,1,Kinna,Isiolo,0.09,0.089,0.0895,8.67668444,Negative,0,young_adults,2,37,37,37,755,0.641635001,79.20449829,0.805335283,grassland,2656,755,120,1.143428364,2.425806559,0.00653904,22.04581577,26.8167403,24.59173066,40.04200425,76.30895538,56.76562705,6.561552065,20.77400003,13.66357986
147,goats,3,female,1,Kinna,Isiolo,0.076,0.075,0.0755,7.319437712,Negative,0,adults,1,37,37,37,755,0.641635001,79.20449829,0.805335283,grassland,2656,755,120,1.143428364,2.425806559,0.00653904,22.04581577,26.8167403,24.59173066,40.04200425,76.30895538,56.76562705,6.561552065,20.77400003,13.66357986
148,goats,3,female,1,Kinna,Isiolo,0.081,0.08,0.0805,7.804168686,Negative,0,adults,1,36,36,36,764,0.96262002,65.76750183,0.821106493,tree cover,2657,764,100,1.149960162,2.442373208,-0.038618523,22.17755518,26.9553718,24.74149995,39.72047086,76.14940406,56.35069109,6.651313094,21.04390235,13.93478425
149,goats,3,male,0,Kinna,Isiolo,0.083,0.075,0.079,7.658749394,Negative,0,adults,1,36,36,36,764,0.96262002,65.76750183,0.821106493,tree cover,2657,764,100,1.149960162,2.442373208,-0.038618523,22.17755518,26.9553718,24.74149995,39.72047086,76.14940406,56.35069109,6.651313094,21.04390235,13.93478425
150,goats,3,female,1,Kinna,Isiolo,0.1,0.088,0.094,9.112942317,Negative,0,adults,1,36,36,36,764,0.96262002,65.76750183,0.821106493,tree cover,2657,764,100,1.149960162,2.442373208,-0.038618523,22.17755518,26.9553718,24.74149995,39.72047086,76.14940406,56.35069109,6.651313094,21.04390235,13.93478425
151,goats,3,female,1,Kinna,Isiolo,0.093,0.091,0.092,8.919049927,Negative,0,adults,1,36,36,36,764,0.96262002,65.76750183,0.821106493,tree cover,2657,764,100,1.149960162,2.442373208,-0.038618523,22.17755518,26.9553718,24.74149995,39.72047086,76.14940406,56.35069109,6.651313094,21.04390235,13.93478425
152,goats,3,female,1,Kinna,Isiolo,0.06,0.06,0.06,5.816771692,Negative,0,young_adults,2,36,36,36,764,0.96262002,65.76750183,0.821106493,tree cover,2657,764,100,1.149960162,2.442373208,-0.038618523,22.17755518,26.9553718,24.74149995,39.72047086,76.14940406,56.35069109,6.651313094,21.04390235,13.93478425
